game_name,game_id,category_name,category_id,level_id,date,user_id,run_id,time
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-09-21T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-09-28T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-10-05T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-10-12T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-10-19T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-10-26T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-11-02T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-11-09T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-11-16T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-11-23T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-11-30T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-12-07T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-12-14T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-12-21T00:00:00,zx796evj,m3xqrpqm,4737
Dap,m1mnqmkd,Dark Ending,rklzq362,None,2022-12-28T00:00:00,zx796evj,m3xqrpqm,4737
